"member_casual","Date","month","rideable_type","total_rides","Year"
"casual",29,"May","classic_bike",6203,2021
"casual",29,"May","docked_bike",2172,2021
"casual",29,"May","electric_bike",4477,2021
"casual",30,"May","classic_bike",8745,2021
"casual",30,"May","docked_bike",3448,2021
"casual",30,"May","electric_bike",5511,2021
"casual",31,"May","classic_bike",6283,2021
"casual",31,"May","docked_bike",2523,2021
"casual",31,"May","electric_bike",4227,2021
"member",1,"May","classic_bike",7405,2021
"member",1,"May","electric_bike",2813,2021
"member",2,"May","classic_bike",7519,2021
"member",2,"May","electric_bike",2339,2021
"member",3,"May","classic_bike",4604,2021
"member",3,"May","electric_bike",1691,2021
"member",4,"May","classic_bike",4498,2021
"member",4,"May","electric_bike",2107,2021
"member",5,"May","classic_bike",5721,2021
"member",5,"May","electric_bike",2698,2021
"member",6,"May","classic_bike",4265,2021
"member",6,"May","electric_bike",2201,2021
"member",7,"May","classic_bike",5331,2021
"member",7,"May","electric_bike",2736,2021
"member",8,"May","classic_bike",5158,2021
"member",8,"May","electric_bike",2366,2021
"member",9,"May","classic_bike",2735,2021
"member",9,"May","electric_bike",1439,2021
"member",10,"May","classic_bike",4244,2021
"member",10,"May","electric_bike",2148,2021
"member",11,"May","classic_bike",4990,2021
"member",11,"May","electric_bike",2579,2021
"member",12,"May","classic_bike",5859,2021
"member",12,"May","electric_bike",3055,2021
"member",13,"May","classic_bike",6560,2021
"member",13,"May","electric_bike",3425,2021
"member",14,"May","classic_bike",7009,2021
"member",14,"May","electric_bike",3730,2021
"member",15,"May","classic_bike",4463,2021
"member",15,"May","electric_bike",2594,2021
"member",16,"May","classic_bike",6779,2021
"member",16,"May","electric_bike",2988,2021
"member",17,"May","classic_bike",6145,2021
"member",17,"May","electric_bike",3088,2021
"member",18,"May","classic_bike",5219,2021
"member",18,"May","electric_bike",2852,2021
"member",19,"May","classic_bike",6675,2021
"member",19,"May","electric_bike",3461,2021
"member",20,"May","classic_bike",7732,2021
"member",20,"May","electric_bike",3708,2021
"member",21,"May","classic_bike",8063,2021
"member",21,"May","electric_bike",4183,2021
"member",22,"May","classic_bike",9182,2021
"member",22,"May","electric_bike",3754,2021
"member",23,"May","classic_bike",6222,2021
"member",23,"May","electric_bike",2807,2021
"member",24,"May","classic_bike",7585,2021
"member",24,"May","electric_bike",3445,2021
"member",25,"May","classic_bike",7487,2021
"member",25,"May","electric_bike",3686,2021
"member",26,"May","classic_bike",8090,2021
"member",26,"May","electric_bike",3874,2021
"member",27,"May","classic_bike",4941,2021
"member",27,"May","electric_bike",2864,2021
"member",28,"May","classic_bike",2747,2021
"member",28,"May","electric_bike",1991,2021
"member",29,"May","classic_bike",5903,2021
"member",29,"May","electric_bike",3057,2021
"member",30,"May","classic_bike",6168,2021
"member",30,"May","electric_bike",3109,2021
"member",31,"May","classic_bike",5844,2021
"member",31,"May","electric_bike",2786,2021
"casual",1,"June","classic_bike",3775,2021
"casual",1,"June","docked_bike",1331,2021
"casual",1,"June","electric_bike",3376,2021
"casual",2,"June","classic_bike",3594,2021
"casual",2,"June","docked_bike",1097,2021
"casual",2,"June","electric_bike",3548,2021
"casual",3,"June","classic_bike",4888,2021
"casual",3,"June","docked_bike",1511,2021
"casual",3,"June","electric_bike",4359,2021
"casual",4,"June","classic_bike",6080,2021
"casual",4,"June","docked_bike",2068,2021
"casual",4,"June","electric_bike",4939,2021
"casual",5,"June","classic_bike",11810,2021
"casual",5,"June","docked_bike",3556,2021
"casual",5,"June","electric_bike",7750,2021
"casual",6,"June","classic_bike",9095,2021
"casual",6,"June","docked_bike",2876,2021
"casual",6,"June","electric_bike",5801,2021
"casual",7,"June","classic_bike",3548,2021
"casual",7,"June","docked_bike",1024,2021
"casual",7,"June","electric_bike",3071,2021
"casual",8,"June","classic_bike",4580,2021
"casual",8,"June","docked_bike",1231,2021
"casual",8,"June","electric_bike",3926,2021
"casual",9,"June","classic_bike",5262,2021
"casual",9,"June","docked_bike",1487,2021
"casual",9,"June","electric_bike",4273,2021
"casual",10,"June","classic_bike",5971,2021
"casual",10,"June","docked_bike",1425,2021
"casual",10,"June","electric_bike",4614,2021
"casual",11,"June","classic_bike",7816,2021
"casual",11,"June","docked_bike",2259,2021
"casual",11,"June","electric_bike",6045,2021
"casual",12,"June","classic_bike",11791,2021
"casual",12,"June","docked_bike",3250,2021
"casual",12,"June","electric_bike",6741,2021
"casual",13,"June","classic_bike",12654,2021
"casual",13,"June","docked_bike",3466,2021
"casual",13,"June","electric_bike",5741,2021
"casual",14,"June","classic_bike",5399,2021
"casual",14,"June","docked_bike",1586,2021
"casual",14,"June","electric_bike",4148,2021
"casual",15,"June","classic_bike",5338,2021
"casual",15,"June","docked_bike",1421,2021
"casual",15,"June","electric_bike",4147,2021
"casual",16,"June","classic_bike",5805,2021
"casual",16,"June","docked_bike",1457,2021
"casual",16,"June","electric_bike",4262,2021
"casual",17,"June","classic_bike",6183,2021
"casual",17,"June","docked_bike",1628,2021
"casual",17,"June","electric_bike",4787,2021
"casual",18,"June","classic_bike",8381,2021
"casual",18,"June","docked_bike",2192,2021
"casual",18,"June","electric_bike",4695,2021
"casual",19,"June","classic_bike",13835,2021
"casual",19,"June","docked_bike",3426,2021
"casual",19,"June","electric_bike",5499,2021
"casual",20,"June","classic_bike",7406,2021
"casual",20,"June","docked_bike",1999,2021
"casual",20,"June","electric_bike",3101,2021
"casual",21,"June","classic_bike",4587,2021
"casual",21,"June","docked_bike",1205,2021
"casual",21,"June","electric_bike",3793,2021
"casual",22,"June","classic_bike",5550,2021
"casual",22,"June","docked_bike",1496,2021
"casual",22,"June","electric_bike",4592,2021
"casual",23,"June","classic_bike",5258,2021
"casual",23,"June","docked_bike",1103,2021
"casual",23,"June","electric_bike",4108,2021
"casual",24,"June","classic_bike",2758,2021
"casual",24,"June","docked_bike",572,2021
"casual",24,"June","electric_bike",2725,2021
"casual",25,"June","classic_bike",3840,2021
"casual",25,"June","docked_bike",940,2021
"casual",25,"June","electric_bike",3520,2021
"casual",26,"June","classic_bike",3876,2021
"casual",26,"June","docked_bike",1007,2021
"casual",26,"June","electric_bike",3189,2021
"casual",27,"June","classic_bike",8851,2021
"casual",27,"June","docked_bike",2627,2021
"casual",27,"June","electric_bike",5311,2021
"casual",28,"June","classic_bike",3060,2021
"casual",28,"June","docked_bike",822,2021
"casual",28,"June","electric_bike",2838,2021
"casual",29,"June","classic_bike",3494,2021
"casual",29,"June","docked_bike",894,2021
"casual",29,"June","electric_bike",2922,2021
"casual",30,"June","classic_bike",3760,2021
"casual",30,"June","docked_bike",760,2021
"casual",30,"June","electric_bike",2899,2021
"member",1,"June","classic_bike",7582,2021
"member",1,"June","electric_bike",3446,2021
"member",2,"June","classic_bike",8060,2021
"member",2,"June","electric_bike",3971,2021
"member",3,"June","classic_bike",8665,2021
"member",3,"June","electric_bike",4153,2021
"member",4,"June","classic_bike",8480,2021
"member",4,"June","electric_bike",4272,2021
"member",5,"June","classic_bike",9024,2021
"member",5,"June","electric_bike",4557,2021
"member",6,"June","classic_bike",7940,2021
"member",6,"June","electric_bike",3400,2021
"member",7,"June","classic_bike",6924,2021
"member",7,"June","electric_bike",3105,2021
"member",8,"June","classic_bike",8677,2021
"member",8,"June","electric_bike",4237,2021
"member",9,"June","classic_bike",9432,2021
"member",9,"June","electric_bike",4417,2021
"member",10,"June","classic_bike",9243,2021
"member",10,"June","electric_bike",4389,2021
"member",11,"June","classic_bike",9190,2021
"member",11,"June","electric_bike",4587,2021
"member",12,"June","classic_bike",8909,2021
"member",12,"June","electric_bike",3933,2021
"member",13,"June","classic_bike",9372,2021
"member",13,"June","electric_bike",3599,2021
"member",14,"June","classic_bike",8523,2021
"member",14,"June","electric_bike",3726,2021
"member",15,"June","classic_bike",9342,2021
"member",15,"June","electric_bike",3956,2021
"member",16,"June","classic_bike",9935,2021
"member",16,"June","electric_bike",4161,2021
"member",17,"June","classic_bike",9481,2021
"member",17,"June","electric_bike",4255,2021
"member",18,"June","classic_bike",9106,2021
"member",18,"June","electric_bike",3717,2021
"member",19,"June","classic_bike",10085,2021
"member",19,"June","electric_bike",3483,2021
"member",20,"June","classic_bike",6416,2021
"member",20,"June","electric_bike",2234,2021
"member",21,"June","classic_bike",8265,2021
"member",21,"June","electric_bike",3713,2021
"member",22,"June","classic_bike",9510,2021
"member",22,"June","electric_bike",4380,2021
"member",23,"June","classic_bike",9216,2021
"member",23,"June","electric_bike",4202,2021
"member",24,"June","classic_bike",5973,2021
"member",24,"June","electric_bike",3216,2021
"member",25,"June","classic_bike",5344,2021
"member",25,"June","electric_bike",3171,2021
"member",26,"June","classic_bike",4139,2021
"member",26,"June","electric_bike",2451,2021
"member",27,"June","classic_bike",8314,2021
"member",27,"June","electric_bike",3554,2021
"member",28,"June","classic_bike",6446,2021
"member",28,"June","electric_bike",3160,2021
"member",29,"June","classic_bike",7157,2021
"member",29,"June","electric_bike",3260,2021
"member",30,"June","classic_bike",8025,2021
"member",30,"June","electric_bike",3434,2021
"casual",1,"July","classic_bike",6113,2021
"casual",1,"July","docked_bike",1309,2021
"casual",1,"July","electric_bike",3941,2021
"casual",2,"July","classic_bike",7129,2021
"casual",2,"July","docked_bike",1727,2021
"casual",2,"July","electric_bike",4914,2021
"casual",3,"July","classic_bike",12065,2021
"casual",3,"July","docked_bike",3413,2021
"casual",3,"July","electric_bike",6153,2021
"casual",4,"July","classic_bike",12980,2021
"casual",4,"July","docked_bike",3975,2021
"casual",4,"July","electric_bike",6324,2021
"casual",5,"July","classic_bike",9467,2021
"casual",5,"July","docked_bike",2836,2021
"casual",5,"July","electric_bike",4613,2021
"casual",6,"July","classic_bike",5678,2021
"casual",6,"July","docked_bike",1424,2021
"casual",6,"July","electric_bike",4440,2021
"casual",7,"July","classic_bike",5280,2021
"casual",7,"July","docked_bike",1202,2021
"casual",7,"July","electric_bike",4179,2021
"casual",8,"July","classic_bike",5481,2021
"casual",8,"July","docked_bike",1022,2021
"casual",8,"July","electric_bike",4059,2021
"casual",9,"July","classic_bike",8713,2021
"casual",9,"July","docked_bike",2052,2021
"casual",9,"July","electric_bike",5326,2021
"casual",10,"July","classic_bike",8312,2021
"casual",10,"July","docked_bike",2132,2021
"casual",10,"July","electric_bike",4808,2021
"casual",11,"July","classic_bike",3389,2021
"casual",11,"July","docked_bike",877,2021
"casual",11,"July","electric_bike",2944,2021
"casual",12,"July","classic_bike",4057,2021
"casual",12,"July","docked_bike",1251,2021
"casual",12,"July","electric_bike",3545,2021
"casual",13,"July","classic_bike",4935,2021
"casual",13,"July","docked_bike",1177,2021
"casual",13,"July","electric_bike",4021,2021
"casual",14,"July","classic_bike",5810,2021
"casual",14,"July","docked_bike",1453,2021
"casual",14,"July","electric_bike",4496,2021
"casual",15,"July","classic_bike",4719,2021
"casual",15,"July","docked_bike",999,2021
"casual",15,"July","electric_bike",3783,2021
"casual",16,"July","classic_bike",5535,2021
"casual",16,"July","docked_bike",1455,2021
"casual",16,"July","electric_bike",4861,2021
"casual",17,"July","classic_bike",13408,2021
"casual",17,"July","docked_bike",3478,2021
"casual",17,"July","electric_bike",6631,2021
"casual",18,"July","classic_bike",11487,2021
"casual",18,"July","docked_bike",2893,2021
"casual",18,"July","electric_bike",5713,2021
"casual",19,"July","classic_bike",5469,2021
"casual",19,"July","docked_bike",1596,2021
"casual",19,"July","electric_bike",4364,2021
"casual",20,"July","classic_bike",5858,2021
"casual",20,"July","docked_bike",1401,2021
"casual",20,"July","electric_bike",5042,2021
"casual",21,"July","classic_bike",5894,2021
"casual",21,"July","docked_bike",1252,2021
"casual",21,"July","electric_bike",4341,2021
"casual",22,"July","classic_bike",6522,2021
"casual",22,"July","docked_bike",1283,2021
"casual",22,"July","electric_bike",4231,2021
"casual",23,"July","classic_bike",7338,2021
"casual",23,"July","docked_bike",1670,2021
"casual",23,"July","electric_bike",4728,2021
"casual",24,"July","classic_bike",12402,2021
"casual",24,"July","docked_bike",2768,2021
"casual",24,"July","electric_bike",4767,2021
"casual",25,"July","classic_bike",12006,2021
"casual",25,"July","docked_bike",2725,2021
"casual",25,"July","electric_bike",4431,2021
"casual",26,"July","classic_bike",6403,2021
"casual",26,"July","docked_bike",1411,2021
"casual",26,"July","electric_bike",3304,2021
"casual",27,"July","classic_bike",6512,2021
"casual",27,"July","docked_bike",1195,2021
